Wallet address,Custom mint limit (optional),Custom price in native token e.g. ETH (optional)
0x960048456c5a3877ae93abe7caff66f4a7d5fb05,1,0
0xbe7911f88e4013166b5224a75282626305ad4d50,1,0
0xb7fc77d941c435087e4c3a5e3e05ef84fc83d296,1,0
0x5743da27ac516cdd2694ff0da06234fdc68875eb,1,0
0xc5340fcc41d34ff9c0ab5159884c3043259cc130,1,0
0x7f7ec62df049c010b62feccaaf328707e6e65e65,1,0
0x6347a2cf992ff75098e70ef1c67b8ef31fc41634,1,0
0x89f42ee1cb4341cb352746d62f7d2270c6698eb7,1,0
0x6781181359f4f80379d29c92083921d682de0508,1,0
0xd5fcc2f167814ec17ab7a60beae9da1b887bc3ff,1,0
0xebff10fd3c0a0d0a6b6cc74f91e306af945c268d,1,0
0x42bab48c7707bd56ee5a34dc3af247fee2cb4b76,1,0
0x0b50e3a8c367674e67db7268dc056788b7af19b0,1,0
0x0722234fbebcfd6c8ab9fb37a3ed247e0a7275c6,1,0
0x70796e8deea0cb8a962917a22c3883f0f595664b,1,0
0x43c356fb1d564b4d326f4029c5ebbf3ffc158702,1,0
0x9ca8b90267598d3100b9143c8065cb6f9783b608,1,0
0x08f0a0c47d1c200dfafb912030401b256b64ff31,1,0
0x7339da63dc36cc064c23e7943642a12292ce4e2c,1,0
0x7d6eedd0540abc2863e843d04a3e5c35c23731eb,1,0
0xa88118e8cd8cce588a8015038be677432988ffa9,1,0
0x71370050ae316a4e4cffe17aa6eacc8e321bdb9d,1,0
0x193d0afe1e8fcfceeb509a2f2c1143f5a495dfc1,1,0
0xd0a276dd7c2fd123f86fe2fbbfc4310579f31071,1,0
0x18b933f74169baacacb8ac6077f482d107b05fd8,1,0
0xabe061fb927a19565d6f19fa720b2dde568f3e77,1,0
0x584291955a7f6a3764960a8654eb0e250ecc6b08,1,0
0x6f9d7c38a31c7afa4110ad7d425da4ef86b216e8,1,0
0x57ce7e454686dd1b3b3f1812a908b74c33824756,1,0
0xb699b978d85fae5ec332b694e4bad036a1f0b4d8,1,0
0xff6d2d8450df6a34a70bc59f6c79428b8a017247,1,0
0x028f2135da4a626e59b0ac3f4228f425e63c4fcb,1,0
0x8e410602376c553835f51f12fbbb693005d43d4b,1,0
0x8319da8d215d5e8b11179836c662fd10c4ad15c1,1,0
0x2adb95ffdf5b5b05e8bfbd1d59f9a42c6515cf69,1,0
0x5e18d19a472365c77b46ddcad80ba3561c2cfab8,1,0
0x0747586cced0cfb5386e35953dfa120e36041f20,1,0
0x730e991d0d860308f76bbc8c280ac3628ccf02db,1,0
0x7403f2c412aaf4b67748f1daa1f94ac9e18ce156,1,0
0x173f88dcc896ad2bdbc7442998931908c601cf68,1,0
