Wallet address,Custom mint limit (optional),Custom price in native token e.g. ETH (optional)
0x7d59968dcd1e57e48f0dba28f460b782779cf01a,1,0
0xb3cc573732b1c43755a81d912baea69c934d42b9,1,0
0x9abdf021d31ff979a055a93edb951b2802ec3fa4,1,0
0x55eb2d4d6e2cfe0659c424802d5e286a43222ceb,1,0
0xd2e18da1451563bfb6ef09aa34e153874c425a00,1,0
0xa1f0d97364ab1bbabca5cc3510b2c708aa80610e,1,0
0xeadaa45fc7e8912d8aabf415205830f6b567610b,1,0
0xff6a69cc7dbbf37328d3e452c43d61906b5ea659,1,0
0x6ddd1caebbf83acf28ddd10ebdf4cac460d9f1f9,1,0
0xda0b677f2e4e167236dfa62f1b55f07521cde4df,1,0
0x7f445f21b18ff7dd45944b6311077896410c584d,1,0
0x9b09d35dd57b91064ccb56f67f06ba7d916b3583,1,0
0xc5b8114d5ed5f01202cdbea8c2096d43f299ecfb,1,0
0x14b6561144e95bcaaad9809d72deab0a13e605bf,1,0
0x73c073c716f570fb17d8faec9bc9ae673cc32f47,1,0
0x09b161d0614cb354e8fe8bfb35da29f4ce103d0f,1,0
0x1408e0e03a692c08b205ad92dfaa419e5a8633e5,1,0
0x1824a83ab3c8a6b5601c04e6556b9d99e25a766f,1,0
0xc8dc72db63dfb9605d1fc660a7f58894c56b43e0,1,0
0x6fd46ba30a16a7fec5c99528762e906087e02022,1,0
0x3bc4c2abd53a043934fb6a6fe3ff0a66ffa6210f,1,0
0x39d0eadf65f80b7e6cc546e4ec6c83bdc13c7850,1,0
0x8c2bed68594116c00bcd327087fc739a1a588cf4,1,0
0xf92836aae2c65cb8f67f02f696991ccfbb9a9542,1,0
0x9c7784ae39bf4e799590cafcd3d5c3adfe355287,1,0
0x8b10dbd3df126aecb5b2c6d0a9a4fc504e16b92f,1,0
0x7d347b1df6d1b59679beb71c34126587536249fc,1,0
0xbf3524c088b3ab27393c1b6ba36fff90961d3fdf,1,0
0x305a455d38b08528a5ad71cacae1ee56814c4337,1,0
0x81922ebaa645737418ac56a377ef81bbb6b6a40b,1,0
0xc735ed42a413e400fd330725c5ffff7c5ebd1704,1,0
0x64492b35691ea4c627c8b6e3c7eca57a44c77b19,1,0
