Wallet address,Custom mint limit (optional),Custom price in native token e.g. ETH (optional)
0x64600cfdaeea7bc1c6096785888d13dafa083233,1,0
0xe198c70d63b822f48043d0a405dda83d1f762cd9,1,0
0x7d99970672e31594ad4356ee164b39d08a9795b9,1,0
0xdb6ad18cb7d540a93ff4692d7253258cd50c34c0,1,0
0x662529c598c9c6ca0f0b611899cb907cfeb39f28,1,0
0x4805e10ec8df26e377dfb93d289560cd17597822,1,0
0x6a6583bf96f9fe5865f75606dd6f8a333a28d881,1,0
0x4f4a1471122e44755669d6709968835b03a4aff0,1,0
0xeb4c0db62d1013fded992847ac14d3dc309c28b9,1,0
0x4fffd1d02d603d74c0a248f5c38e0d04fc3bf144,1,0
0x7d6eedd0540abc2863e843d04a3e5c35c23731eb,1,0
0x4ba42ba938e5a21909e33ccebb43dd19ff8634cf,1,0
0xb34de6faaa8234f7037077ac2c9dfe7e12cf1b74,1,0
0x8d98725d023a519fd026ac5eb064f7d9e267689c,1,0
0xe04ba2c6cc7c37ff4a7c75714af999cd490fed56,1,0
0x051badf904035c2acff92656e1020cc4002f291c,1,0
0x32de0795abb90fb5a4454b37a22f1dd07531aded,1,0
0x20f88f226d30902cfe9da15d69a66e3ff3cfed00,1,0
0x7f46008903d9c68dc553025f659b2abcc09df992,1,0
0xe84afcd0786ad5fbec59c3beb010cf1ae4dd9bfb,1,0
0x07039313d64a6951fbec0fe961712d17fb28250b,1,0
0xce655bf670d973d3bbdedc6b44a3657f77f52193,1,0
0x1c708953c352c8a22e9f56676915f7358f41fc39,1,0
0x6ce9775a3309916052399359089e2e488228344b,1,0
0x3070a68db30ff166d047f1fd0420553c6440f7fa,1,0
0xa0251e6cd1223caeed7c1ee8309b66ccc5b755b6,1,0
0x9ea7cab1c16992c0bdf5c164b1ba065915d04299,1,0
0x1e0709bf28d8883638f1fbd7326c38a85b56c5fc,1,0
0x7753cbd463206d3ba6a0e49e945a20190399985d,1,0
0xaf4bb9b3e6300b9de2cc2af61640b638490acc01,1,0
0x2f0e21dbd58a396e71ad70253280613967c90f72,1,0
0xb2e1365a043830ad61afd34ad35a5c1124c5f2c9,1,0
0x99b18b386f7ee896fddbf305abcc976c25d08148,1,0
0xc90b639bbd3faa5c03ad79947214849272b3c2b8,1,0
0x71e548d34af8f962eb0f3fafef06a25e199be1ef,1,0
0x4209925b439e4de3c2f0c79eb3a5068b39b1397f,1,0
0xb96f1828ef09231dede359d6e4d2a6870adf48e0,1,0
0x9d39fb4950a67521ee3fd060b648a1ea18d9bdb4,1,0
0xd128d343ca4b52bb4dc20c55050d600cecb461ef,1,0
0xf8d885f5db60353ff7f328bd29361206c9df41bb,1,0
0x7e93d7495d93b6548f29ea9f00b0fe9a6c67b849,1,0
0x319bacaecd4b0daad5d6b2ccd3d693610a2f35e8,1,0
0x4bc5ec2b2c715100b4249fdae0633f2777e74811,1,0
0x4df611f773389c279a021a50758becc7990d2390,1,0
0xa0a363825d71a26fd52e88fded2f1904be84cd28,1,0
0x98bce1b32f1adc7b7cc8e9054f00aac94aa27d04,1,0
0x7819c06b42e33cf34ea2ce568df165abeca31c32,1,0
0xd0bf315a6ebf96f976f0ec99b224dd2d0f3d44d3,1,0
0xfde1fdaff4e608654d46452869eeb81396c3f1fd,1,0
0x516f585d4a6e5e59942ab612a9366b76d95196e5,1,0
0xfb6a265c7571da9463040fdb7029ad2a16d0c6ca,1,0
0x6788ca74455f44bd71158e47acbc8b1071c2f180,1,0
0x539a6b19ff986088f5b6450c78b66afd0ff53f80,1,0
0xa8cf0f292d4450facc2138cfd9b85863a1d5361d,1,0
0xfaccd12eda5ab06a7c9d690748695da1821ca9ac,1,0
0x2547487f164e8f2c44de6b1f86010b5e1f52a7e6,1,0
0x7e68d7a3fce70fd067c70c770c5544f4916eeba9,1,0
0xc5fb2c14eb78fffc0ea186a13fb33bb3095c419b,1,0
0x902c490b7328469478390e16f8ffc81d70378946,1,0
0x3106754e3ab6f56786a9b4be803182b8369041aa,1,0
0x679f6d19dd99733bbb3e83108dfd10ebc9fbe972,1,0
0x7485e8b2f3cbb749ef3a52b5fc60e6fb8517f6f5,1,0
