Wallet address,Custom mint limit (optional),Custom price in native token e.g. ETH (optional)
0xe42A2ADF3BEe1c195f4D72410421ad7908388A6a,1,0
0xC779CEB0853fa7AB6a38c587c1CFC702e4603d9B,1,0
0xEE70e6d461F0888Fd9DB60cb5B2e933adF5f4c7C,1,0
0xD3Ae3C8E2700eEc76A9823d6a4bC4e11b22Adb28,1,0
